SYMBOL,SERIES,QTY_TRADED,DELIV_QTY,DELIV_PCT
MANGCHEFER,EQ,470852.0,328639.0,69.8
MANGLMCEM,EQ,30777.0,20970.0,68.14
MANINDS,EQ,186328.0,75014.0,40.26
MANINFRA,EQ,127227.0,62245.0,48.92
MANKIND,EQ,280365.0,143034.0,51.02
MANOMAY,EQ,31147.0,2521.0,8.09
MANORAMA,EQ,58171.0,30940.0,53.19
MANORG,EQ,884.0,580.0,65.61
MANUFGBEES,EQ,2837.0,2810.0,99.05
MANYAVAR,EQ,233855.0,97035.0,41.49
MAPMYINDIA,EQ,107237.0,48923.0,45.62
MARALOVER,EQ,9005.0,6189.0,68.73
MARATHON,EQ,36421.0,16138.0,44.31
MARCO,SM,16500.0,10500.0,63.64
MARICO,EQ,1504657.0,1003953.0,66.72
MARINE,EQ,1408451.0,704104.0,49.99
MARKOLINES,EQ,94088.0,50155.0,53.31
MARKSANS,EQ,1022720.0,390622.0,38.19
MARUTI,EQ,230383.0,125597.0,54.52
MASFIN,EQ,70330.0,35960.0,51.13
MASON,SM,14000.0,11000.0,78.57
MASPTOP50,EQ,225706.0,203072.0,89.97
MASTEK,EQ,49228.0,25798.0,52.41
MASTER,SM,2500.0,2500.0,100.0
MASTERTR,EQ,749043.0,153907.0,20.55
MATRIMONY,EQ,2087.0,1420.0,68.04
MAWANASUG,EQ,18909.0,13031.0,68.91
MAXESTATES,EQ,14686.0,7453.0,50.75
MAXHEALTH,EQ,1187989.0,837764.0,70.52
MAXIND,EQ,15460.0,8043.0,52.02
MAXPOSURE,SM,11000.0,8000.0,72.73
MAXVOLT,SM,86400.0,60000.0,69.44
MAYASHEEL,ST,6000.0,6000.0,100.0
MAYURUNIQ,EQ,58609.0,34143.0,58.26
MAZDA,EQ,6185.0,4838.0,78.22
MAZDOCK,EQ,809323.0,237491.0,29.34
MBAPL,EQ,57896.0,15600.0,26.94
MBEL,EQ,385110.0,183552.0,47.66
MBLINFRA,EQ,36042.0,30938.0,85.84
MCLOUD,EQ,15955083.0,2595011.0,16.26
MCON,SM,2000.0,1000.0,50.0
MCX,EQ,194394.0,58213.0,29.95
MDL,SM,3000.0,3000.0,100.0
MEDANTA,EQ,59322.0,35047.0,59.08
MEDIASSIST,EQ,227337.0,146655.0,64.51
MEDICAMEQ,EQ,49947.0,37128.0,74.33
MEDIORG,SM,4000.0,2000.0,50.0
MEDISTEP,SM,9000.0,9000.0,100.0
MEDPLUS,EQ,92743.0,47710.0,51.44
MEGAFLEX,SM,6000.0,6000.0,100.0
MEGASOFT,EQ,1928857.0,757976.0,39.3
MEGASTAR,EQ,977888.0,165753.0,16.95
MEGATHERM,SM,15600.0,9600.0,61.54
MEIL,EQ,39800.0,22330.0,56.11
MENONBE,EQ,25126.0,15869.0,63.16
METAL,EQ,3298739.0,1504458.0,45.61
METALIETF,EQ,10650971.0,6173201.0,57.96
METROBRAND,EQ,73794.0,43304.0,58.68
METROPOLIS,EQ,36656.0,23514.0,64.15
MFML,EQ,4421.0,3267.0,73.9
MFSL,EQ,1344090.0,899665.0,66.93
MGEL,EQ,157831.0,98094.0,62.15
MGL,EQ,342142.0,149821.0,43.79
MGSL,SM,42000.0,37200.0,88.57
MHLXMIRU,EQ,1524.0,823.0,54.0
MHRIL,EQ,85879.0,56083.0,65.3
MICEL,EQ,1056162.0,439347.0,41.6
MICROPRO,SM,3200.0,3200.0,100.0
MID150,EQ,7796.0,4993.0,64.05
MID150BEES,EQ,335557.0,230374.0,68.65
MID150CASE,EQ,1105907.0,776176.0,70.18
MIDCAP,EQ,100458.0,82804.0,82.43
MIDCAPETF,EQ,2120748.0,1826880.0,86.14
MIDCAPIETF,EQ,536696.0,319098.0,59.46
MIDHANI,EQ,210214.0,92913.0,44.2
MIDQ50ADD,EQ,7877.0,5615.0,71.28
MIDSELIETF,EQ,168914.0,136917.0,81.06
MIDSMALL,EQ,182580.0,128435.0,70.34
MIDWESTLTD,EQ,329815.0,151544.0,45.95
MIEL,ST,8000.0,6000.0,75.0
MINDACORP,EQ,175987.0,89017.0,50.58
MINDSPACE,RR,85474.0,62673.0,73.32
MINDTECK,EQ,60261.0,25999.0,43.14
MIRZAINT,EQ,284467.0,135647.0,47.68
MITCON,EQ,11821.0,7118.0,60.21
MITTAL,EQ,428186.0,341438.0,79.74
MKPL,EQ,81826.0,60419.0,73.84
MMEL,SM,2000.0,2000.0,100.0
MMFL,EQ,23554.0,13751.0,58.38
MMP,EQ,38345.0,21847.0,56.97
MMTC,EQ,3162048.0,850120.0,26.89
MNC,EQ,130006.0,102540.0,78.87
MOALPHA50,EQ,4122.0,4116.0,99.85
MOBIKWIK,EQ,1030390.0,321142.0,31.17
MOCAPITAL,EQ,444423.0,329961.0,74.24
MODEFENCE,EQ,1421396.0,810423.0,57.02
MODIRUBBER,EQ,10057.0,3432.0,34.13
MODISONLTD,EQ,30153.0,17272.0,57.28
MODTHREAD,EQ,2865.0,1356.0,47.33
MOENERGY,EQ,97572.0,88097.0,90.29
MOGOLD,EQ,515530.0,411749.0,79.87
MOGSEC,EQ,1929.0,1878.0,97.36
MOHEALTH,EQ,80404.0,60368.0,75.08
MOIL,EQ,353764.0,187067.0,52.88
MOINFRA,EQ,5985.0,3284.0,54.87
MOKSH,EQ,172100.0,157712.0,91.64
MOL,EQ,243223.0,140539.0,57.78
MOLDTECH,EQ,38062.0,20865.0,54.82
MOLDTKPAC,EQ,161044.0,72619.0,45.09
MOLOWVOL,EQ,842.0,840.0,99.76
MOM100,EQ,355672.0,231587.0,65.11
MOM30IETF,EQ,382902.0,267189.0,69.78
MOM50,EQ,5466.0,4588.0,83.94
MOMENTUM,EQ,52396.0,32414.0,61.86
MOMENTUM30,EQ,15821.0,15008.0,94.86
MOMENTUM50,EQ,379503.0,330407.0,87.06
MOMGF,EQ,181.0,133.0,73.48
MOMIDMTM,EQ,27208.0,25845.0,94.99
MOMOMENTUM,EQ,61778.0,36437.0,58.98
MON100,EQ,986178.0,585574.0,59.38
MON50EQUAL,EQ,6343.0,5343.0,84.23
MONARCH,EQ,53262.0,24526.0,46.05
MONEXT50,EQ,2385.0,2170.0,90.99
MONEYBOXX,EQ,13443.0,8392.0,62.43
MONIFTY100,EQ,81342.0,75964.0,93.39
MONIFTY500,EQ,473350.0,336585.0,71.11
MONOLITH,SM,15000.0,12000.0,80.0
MONOPHARMA,SM,18000.0,14000.0,77.78
MONQ50,EQ,508112.0,378245.0,74.44
MONTECARLO,EQ,49374.0,19724.0,39.95
MOPSE,EQ,2447.0,2250.0,91.95
MOQUALITY,EQ,366.0,321.0,87.7
MOREALTY,EQ,652699.0,341515.0,52.32
MOREPENLAB,EQ,1476446.0,758600.0,51.38
MOS,SM,108000.0,84000.0,77.78
MOSCHIP,EQ,2347481.0,870768.0,37.09
MOSILVER,EQ,26141.0,15526.0,59.39
MOSMALL250,EQ,455004.0,318706.0,70.04
MOTHERSON,EQ,9808066.0,3839681.0,39.15
MOTILALOFS,EQ,1824591.0,668302.0,36.63
MOTISONS,EQ,820626.0,505520.0,61.6
MOTOGENFIN,EQ,15509.0,15051.0,97.05
MOTOUR,EQ,5148.0,4760.0,92.46
MOVALUE,EQ,68752.0,49519.0,72.03
MOXSH,ST,6400.0,6400.0,100.0
MPEL,SM,36800.0,17600.0,47.83
MPHASIS,EQ,325329.0,141838.0,43.6
MPSLTD,EQ,7611.0,4740.0,62.28
MRF,EQ,4107.0,1700.0,41.39
MRIL,SM,168000.0,121600.0,72.38
MRPL,EQ,28581922.0,5254276.0,18.38
MSCIINDIA,EQ,8062.0,6983.0,86.62
MSPL,EQ,489121.0,286263.0,58.53
MSTCLTD,EQ,457392.0,192501.0,42.09
MSUMI,EQ,2741101.0,1190564.0,43.43
MTARTECH,EQ,841860.0,318227.0,37.8
MTNL,EQ,772985.0,370365.0,47.91
MUFIN,EQ,935863.0,472694.0,50.51
MUFTI,EQ,80498.0,51488.0,63.96
MUKANDLTD,EQ,289845.0,117942.0,40.69
MUKKA,EQ,135823.0,87385.0,64.34
MUKTAARTS,EQ,7442.0,5536.0,74.39
MULTICAP,EQ,292646.0,272986.0,93.28
MUNISH,SM,140400.0,82800.0,58.97
MUNJALAU,EQ,179298.0,68172.0,38.02
MUNJALSHOW,EQ,25319.0,16982.0,67.07
MURUDCERA,EQ,37956.0,23692.0,62.42
MUTHOOTCAP,EQ,28301.0,17743.0,62.69
MUTHOOTFIN,EQ,361330.0,191927.0,53.12
MUTHOOTMF,EQ,84273.0,46559.0,55.25
MVGJL,EQ,101137.0,47778.0,47.24
MVKAGRO,ST,218400.0,217200.0,99.45
MWL,EQ,12501.0,6338.0,50.7
MYMUDRA,ST,6000.0,6000.0,100.0
NAGAFERT,EQ,277828.0,209985.0,75.58
NAGREEKEXP,EQ,8497.0,6049.0,71.19
NAHARCAP,EQ,6648.0,5378.0,80.9
NAHARINDUS,EQ,4270.0,3165.0,74.12
NAHARPOLY,EQ,5920.0,4129.0,69.75
NAHARSPING,EQ,23522.0,15013.0,63.83
NAM-INDIA,EQ,1494634.0,797640.0,53.37
NAMAN,SM,10400.0,9600.0,92.31
NAMOEWASTE,SM,110400.0,71200.0,64.49
NATCOPHARM,EQ,223669.0,113627.0,50.8
NATHBIOGEN,EQ,6811.0,4000.0,58.73
NATIONALUM,EQ,7514342.0,3387174.0,45.08
NAUKRI,EQ,765573.0,499933.0,65.3
NAVA,EQ,249139.0,136068.0,54.62
NAVINFLUOR,EQ,124188.0,66242.0,53.34
NAVKARCORP,EQ,229720.0,142233.0,61.92
NAVNETEDUL,EQ,315024.0,187952.0,59.66
NAZARA,EQ,913116.0,361459.0,39.59
NBCC,EQ,24956240.0,8941135.0,35.83
NBIFIN,EQ,592.0,351.0,59.29
NCC,EQ,1778355.0,531518.0,29.89
NCLIND,EQ,32913.0,19035.0,57.83
NDGL,EQ,36.0,30.0,83.33
NDL,EQ,1341467.0,706592.0,52.67
NDRAUTO,EQ,5990.0,3223.0,53.81
NDRINVIT,IV,25000.0,25000.0,100.0
NDTV,EQ,224410.0,111527.0,49.7
NECCLTD,EQ,47921.0,27567.0,57.53
NEELAM,SM,12000.0,12000.0,100.0
NELCAST,EQ,107922.0,52896.0,49.01
NELCO,EQ,60304.0,30396.0,50.4
NEOGEN,EQ,24877.0,10976.0,44.12
NEPHROCARE,ST,49200.0,48800.0,99.19
NEPTUNE,SM,3000.0,3000.0,100.0
NESCO,EQ,39090.0,18213.0,46.59
NESTLEIND,EQ,728703.0,419072.0,57.51
NETF,EQ,3854.0,2787.0,72.31
NETWEB,EQ,4433330.0,395000.0,8.91
NETWORK18,EQ,2185063.0,777029.0,35.56
NEULANDLAB,EQ,72741.0,24474.0,33.65
NEWGEN,EQ,1021709.0,314350.0,30.77
NEWJAISA,ST,9000.0,9000.0,100.0
NEXT30ADD,EQ,12595.0,6233.0,49.49
NEXT50,EQ,33279.0,30817.0,92.6
NEXT50IETF,EQ,529911.0,399512.0,75.39
NEXTMEDIA,EQ,87953.0,79751.0,90.67
NFL,EQ,722864.0,227992.0,31.54
NGIL,EQ,6344.0,4631.0,73.0
NGLFINE,EQ,575.0,359.0,62.43
NH,EQ,148237.0,90087.0,60.77
NHIT,IV,50000.0,50000.0,100.0
NHPC,EQ,7400279.0,2543686.0,34.37
NIACL,EQ,220319.0,112196.0,50.92
NIBE,EQ,24825.0,16490.0,66.42
NIBL,EQ,26175.0,17128.0,65.44
NIDAN,SM,5000.0,5000.0,100.0
NIF100BEES,EQ,31952.0,26664.0,83.45
NIF100IETF,EQ,138424.0,89103.0,64.37
NIF10GETF,EQ,3712.0,2111.0,56.87
NIF5GETF,EQ,1423.0,641.0,45.05
NIFITETF,EQ,2013.0,354.0,17.59
NIFMID150,EQ,1224.0,1058.0,86.44
NIFTY1,EQ,76733.0,35835.0,46.7
NIFTY100EW,EQ,4410.0,3926.0,89.02
NIFTY50ADD,EQ,17375.0,12086.0,69.56
NIFTYBEES,EQ,4522400.0,3084678.0,68.21
NIFTYBETF,EQ,2981.0,2170.0,72.79
NIFTYCASE,EQ,101087.0,97262.0,96.22
NIFTYETF,EQ,174708.0,156927.0,89.82
NIFTYIETF,EQ,453304.0,339897.0,74.98
NIFTYQLITY,EQ,41637.0,28774.0,69.11
NIITLTD,EQ,221418.0,139325.0,62.92
NIITMTS,EQ,161667.0,101789.0,62.96
NIKITA,ST,8400.0,7200.0,85.71
NILAINFRA,EQ,314559.0,188063.0,59.79
NILKAMAL,EQ,2511.0,2116.0,84.27
NINSYS,EQ,7321.0,6388.0,87.26
NIPPOBATRY,EQ,4998.0,3748.0,74.99
NIRAJ,EQ,19172.0,8172.0,42.62
NIRAJISPAT,EQ,542.0,364.0,67.16
NIRMAN,SM,11700.0,11700.0,100.0
NITCO,EQ,142380.0,72330.0,50.8
NITINSPIN,EQ,100117.0,71560.0,71.48
NITIRAJ,EQ,1980.0,1351.0,68.23
NIVABUPA,EQ,1425781.0,701953.0,49.23
NKIND,EQ,1133.0,804.0,70.96
NLCINDIA,EQ,4009345.0,1522414.0,37.97
NMDC,EQ,11611890.0,4273617.0,36.8
NMDC,T0,1.0,1.0,100.0
NMSTEEL,SM,16000.0,14400.0,90.0
NOCIL,EQ,502717.0,265155.0,52.74
NOIDATOLL,EQ,62163.0,39582.0,63.67
NORTHARC,EQ,452057.0,243852.0,53.94
NOVAAGRI,EQ,234173.0,123607.0,52.78
NPBET,EQ,646.0,628.0,97.21
NPST,EQ,9647.0,5050.0,52.35
NRAIL,EQ,5077.0,2563.0,50.48
NRBBEARING,EQ,130485.0,77737.0,59.58
NRL,EQ,208402.0,61182.0,29.36
NRVANDANA,SM,45000.0,15000.0,33.33
NSLNISP,EQ,18238259.0,8119045.0,44.52
NTPC,EQ,6721032.0,3699945.0,55.05
NTPCGREEN,EQ,15214752.0,5754371.0,37.82
NUCLEUS,EQ,10888.0,6700.0,61.54
NUVAMA,EQ,101601.0,41800.0,41.14
NUVOCO,EQ,128799.0,64136.0,49.8
NV20,EQ,9126.0,7409.0,81.19
NV20BEES,EQ,10562.0,8669.0,82.08
NV20IETF,EQ,263383.0,153359.0,58.23
NXST,RR,177814.0,110823.0,62.33
NYKAA,EQ,4100417.0,2580234.0,62.93
OAL,EQ,5210.0,3581.0,68.73
OBCL,EQ,355.0,246.0,69.3
OBEROIRLTY,EQ,1074751.0,580501.0,54.01
OBSCP,SM,42000.0,32400.0,77.14
OCCLLTD,EQ,1175825.0,590278.0,50.2
OFSS,EQ,75010.0,36627.0,48.83
OIL,EQ,6027483.0,1699113.0,28.19
OILCOUNTUB,EQ,46174.0,30085.0,65.16
OILIETF,EQ,1991398.0,1323342.0,66.45
OLECTRA,EQ,526993.0,115996.0,22.01
OLIL,SM,7200.0,6000.0,83.33
OMAXE,EQ,106149.0,55977.0,52.73
OMFREIGHT,EQ,194883.0,165205.0,84.77
OMFURN,SM,19200.0,18000.0,93.75
OMINFRAL,EQ,73098.0,37430.0,51.21
ONDOOR,SM,1500.0,900.0,60.0
ONELIFECAP,EQ,17716.0,8059.0,45.49
ONEPOINT,EQ,260850.0,121873.0,46.72
ONESOURCE,EQ,144677.0,96777.0,66.89
ONGC,EQ,5266883.0,2933337.0,55.69
ONMOBILE,EQ,299385.0,100612.0,33.61
ONWARDTEC,EQ,73569.0,43491.0,59.12
ONYX,SM,6000.0,6000.0,100.0
OPTIEMUS,EQ,135669.0,66934.0,49.34
OPTIVALUE,SM,25600.0,24000.0,93.75
ORBTEXP,EQ,18813.0,10590.0,56.29
ORCHPHARMA,EQ,20837.0,9790.0,46.98
ORIANA,SM,45150.0,25275.0,55.98
ORICONENT,EQ,95389.0,73589.0,77.15
ORIENTALTL,EQ,1721863.0,362435.0,21.05
ORIENTBELL,EQ,24475.0,21127.0,86.32
ORIENTCEM,EQ,241708.0,133464.0,55.22
ORIENTCER,EQ,32775.0,16006.0,48.84
ORIENTELEC,EQ,51487.0,34746.0,67.48
ORIENTHOT,EQ,390274.0,128059.0,32.81
ORIENTLTD,EQ,3918.0,3171.0,80.93
ORIENTPPR,EQ,179660.0,113855.0,63.37
ORIENTTECH,EQ,296163.0,100969.0,34.09
ORISSAMINE,EQ,6311.0,2877.0,45.59
OSELDEVICE,ST,9200.0,8800.0,95.65
OSWALAGRO,EQ,18336.0,12303.0,67.1
OSWALGREEN,EQ,192556.0,97290.0,50.53
OSWALPUMPS,EQ,179477.0,114233.0,63.65
OWAIS,SM,10100.0,7600.0,75.25
PACEDIGITK,EQ,1651203.0,617236.0,37.38
PAGEIND,EQ,20231.0,12020.0,59.41
PAISALO,EQ,4261043.0,2274060.0,53.37
PAKKA,EQ,114303.0,52673.0,46.08
PALASHSECU,EQ,13726.0,13323.0,97.06
PANACEABIO,EQ,34305.0,16053.0,46.79
PANAMAPET,EQ,38998.0,24408.0,62.59
PANSARI,EQ,1155.0,501.0,43.38
PAR,EQ,4154.0,3759.0,90.49
PARACABLES,EQ,437110.0,293443.0,67.13
PARADEEP,EQ,7811752.0,4294019.0,54.97
PARAGMILK,EQ,688319.0,286702.0,41.65
PARAGON,SM,1200.0,1200.0,100.0
PARAMOUNT,SM,7200.0,7200.0,100.0
PARAS,EQ,238325.0,93066.0,39.05
PARASPETRO,EQ,71663.0,64347.0,89.79
PARIN,ST,7500.0,7000.0,93.33
PARKHOTELS,EQ,394043.0,299923.0,76.11
PARSVNATH,EQ,562223.0,347259.0,61.77
PARTH,ST,8000.0,8000.0,100.0
PARTYCRUS,SM,23000.0,14000.0,60.87
PASHUPATI,EQ,852.0,828.0,97.18
PASUPTAC,EQ,1881032.0,508708.0,27.04
PATANJALI,EQ,1000569.0,393849.0,39.36
PATELENG,EQ,1334569.0,812858.0,60.91
PATELRMART,EQ,115818.0,65238.0,56.33
PATILAUTOM,SM,19200.0,9600.0,50.0
PATINTLOG,EQ,205074.0,81202.0,39.6
PATTECH,ST,1500.0,1500.0,100.0
PAVNAIND,EQ,671031.0,396402.0,59.07
PAYTM,EQ,1871713.0,940685.0,50.26
PCBL,EQ,436722.0,176358.0,40.38
PCCL,SM,1200.0,1200.0,100.0
PCJEWELLER,EQ,32580284.0,17072796.0,52.4
PDMJEPAPER,EQ,118471.0,65229.0,55.06
PDSL,EQ,1005220.0,244492.0,24.32
PEARLPOLY,EQ,28222.0,25251.0,89.47
PELATRO,SM,900.0,900.0,100.0
PENIND,EQ,414895.0,189280.0,45.62
PENINLAND,EQ,127897.0,67961.0,53.14
PENTAGON,ST,9000.0,9000.0,100.0
PERSISTENT,EQ,241544.0,134507.0,55.69
PETRONET,EQ,1883960.0,1148341.0,60.95
PFC,EQ,5311440.0,2508462.0,47.23
PFIZER,EQ,17752.0,10595.0,59.68
PFOCUS,EQ,3661778.0,663500.0,18.12
PFS,EQ,1216759.0,787955.0,64.76
PGEL,EQ,575389.0,229085.0,39.81
PGHH,EQ,2214.0,1319.0,59.58
PGHL,EQ,5083.0,2843.0,55.93
PGIL,EQ,61322.0,42609.0,69.48
PGINVIT,IV,766588.0,644687.0,84.1
PHANTOMFX,SM,17100.0,15600.0,91.23
PHARMABEES,EQ,4875338.0,2678549.0,54.94
PHOENIXLTD,EQ,236468.0,131358.0,55.55
PHOGLOBAL,SM,8000.0,8000.0,100.0
PICCADIL,EQ,37653.0,20612.0,54.74
PIDILITIND,EQ,813850.0,501594.0,61.63
PIIND,EQ,72591.0,41980.0,57.83
PILITA,EQ,62277.0,40989.0,65.82
PIONEEREMB,EQ,3685.0,2637.0,71.56
PITTIENG,EQ,108683.0,59599.0,54.84
PIXTRANS,EQ,10341.0,6795.0,65.71
PLASTIBLEN,EQ,11404.0,8740.0,76.64
PLATIND,EQ,64851.0,27313.0,42.12
PLAZACABLE,EQ,114686.0,45968.0,40.08
PNB,EQ,23108567.0,8531030.0,36.92
PNBGILTS,EQ,284190.0,125017.0,43.99
PNBHOUSING,EQ,1249508.0,676325.0,54.13
PNCINFRA,EQ,139727.0,54686.0,39.14
PNGJL,EQ,138151.0,77411.0,56.03
POCL,EQ,284569.0,144757.0,50.87
PODDARMENT,EQ,699.0,495.0,70.82
POKARNA,EQ,119867.0,40488.0,33.78
POLICYBZR,EQ,9107742.0,2440923.0,26.8
POLYCAB,EQ,345825.0,152691.0,44.15
POLYMED,EQ,94367.0,53273.0,56.45
POLYPLEX,EQ,49307.0,33807.0,68.56
POLYSIL,ST,6000.0,6000.0,100.0
PONNIERODE,EQ,8854.0,5069.0,57.25
POONAWALLA,EQ,681219.0,320999.0,47.12
POSITRON,SM,11400.0,8400.0,73.68
POWERGRID,EQ,10329750.0,7041663.0,68.17
POWERINDIA,EQ,128504.0,45882.0,35.7
POWERMECH,EQ,155028.0,96996.0,62.57
PPAP,EQ,194020.0,41843.0,21.57
PPL,EQ,36736.0,25492.0,69.39
PPLPHARMA,EQ,2496546.0,962078.0,38.54
PPSL,SM,126000.0,102000.0,80.95
PRABHA,EQ,30400.0,15392.0,50.63
PRAJIND,EQ,646730.0,280553.0,43.38
PRAKASH,EQ,542774.0,313275.0,57.72
PRAKASHSTL,EQ,340451.0,297234.0,87.31
PRAMARA,SM,43000.0,21000.0,48.84
PRATHAM,SM,16400.0,13600.0,82.93
PRECAM,EQ,80737.0,37365.0,46.28
PRECOT,EQ,9076.0,5187.0,57.15
PRECWIRE,EQ,1050951.0,311823.0,29.67
PREMEXPLN,EQ,328548.0,111047.0,33.8
PREMIERENE,EQ,1895907.0,654862.0,34.54
PREMIERPOL,EQ,15120.0,9438.0,62.42
PREMIUM,SM,12000.0,9000.0,75.0
PRESSTONIC,SM,4000.0,4000.0,100.0
PRESTIGE,EQ,379062.0,229156.0,60.45
PRICOLLTD,EQ,326342.0,192134.0,58.88
PRIMECAB,SM,59200.0,48000.0,81.08
PRIMESECU,EQ,10965.0,7417.0,67.64
PRIMO,EQ,61047.0,40587.0,66.48
PRINCEPIPE,EQ,57730.0,33064.0,57.27
PRITI,EQ,70702.0,41891.0,59.25
PRITIKA,SM,28000.0,20000.0,71.43
PRITIKAUTO,EQ,102370.0,72361.0,70.69
PRIVISCL,EQ,29593.0,17222.0,58.2
PRIZOR,ST,15200.0,12800.0,84.21
PROFX,SM,1600.0,1600.0,100.0
PROLIFE,SM,500.0,500.0,100.0
PROPEQUITY,SM,3000.0,2400.0,80.0
PROSTARM,EQ,211026.0,111810.0,52.98
PROTEAN,EQ,150228.0,85626.0,57.0
PROV,SM,160.0,160.0,100.0
PRSMJOHNSN,EQ,277459.0,63510.0,22.89
PRUDENT,EQ,34857.0,27632.0,79.27
PRUDMOULI,EQ,12799.0,8680.0,67.82
PSB,EQ,2112020.0,1085832.0,51.41
PSFL,SM,6000.0,4000.0,66.67
PSPPROJECT,EQ,1062091.0,151480.0,14.26
PSRAJ,ST,3000.0,3000.0,100.0
PSUBANK,EQ,18973.0,11252.0,59.31
PSUBANKADD,EQ,58781.0,38542.0,65.57
PSUBNKBEES,EQ,3593168.0,1899893.0,52.88
PSUBNKIETF,EQ,285184.0,109444.0,38.38
PTC,EQ,990265.0,614746.0,62.08
PTCIL,EQ,8120.0,2740.0,33.74
PTL,EQ,150233.0,106003.0,70.56
PULZ,SM,20000.0,14000.0,70.0
PUNJABCHEM,EQ,16167.0,5867.0,36.29
PURVA,EQ,64198.0,18510.0,28.83
PURVFLEXI,ST,1600.0,1600.0,100.0
PUSHPA,SM,3000.0,2000.0,66.67
PVRINOX,EQ,287842.0,158293.0,54.99
PVSL,EQ,31196.0,16460.0,52.76
PVTBANIETF,EQ,441705.0,273450.0,61.91
PVTBANKADD,EQ,11328.0,8242.0,72.76
PYRAMID,EQ,44366.0,18780.0,42.33
QFIL,SM,2000.0,2000.0,100.0
QGOLDHALF,EQ,136900.0,112312.0,82.04
QMSMEDI,SM,7000.0,4000.0,57.14
QNIFTY,EQ,1518.0,1447.0,95.32
QPOWER,EQ,125275.0,54377.0,43.41
QSIFHDG,SF,1.0,1.0,100.0
QUADFUTURE,EQ,186103.0,82429.0,44.29
QUAL30IETF,EQ,37906.0,28317.0,74.7
QUALITY30,EQ,1892.0,1530.0,80.87
QUESS,EQ,2293862.0,1705156.0,74.34
QUESTLAB,SM,444000.0,439200.0,98.92
QUICKHEAL,EQ,75379.0,30455.0,40.4
QUICKTOUCH,SM,10000.0,7500.0,75.0
RACE,EQ,5996.0,3808.0,63.51
RACLGEAR,EQ,9805.0,2803.0,28.59
RADAAN,EQ,22829.0,20351.0,89.15
RADHIKAJWE,EQ,119762.0,56519.0,47.19
RADIANTCMS,EQ,244371.0,183752.0,75.19
RADICO,EQ,352004.0,202438.0,57.51
RADIOCITY,EQ,177374.0,138562.0,78.12
RADIOCITY,P1,182.0,181.0,99.45
RADIOWALLA,SM,12800.0,9600.0,75.0
RAILTEL,EQ,1265058.0,395013.0,31.22
RAIN,EQ,644708.0,343987.0,53.36
RAINBOW,EQ,88649.0,38790.0,43.76
RAJESHEXPO,EQ,153627.0,76879.0,50.04
RAJINDLTD,SM,37500.0,36000.0,96.0
RAJMET,EQ,318793.0,240092.0,75.31
RAJOOENG,EQ,665391.0,318840.0,47.92
RAJPUTANA,SM,1500.0,1500.0,100.0
RAJRATAN,EQ,798671.0,202062.0,25.3
RAJSREESUG,EQ,84928.0,53038.0,62.45
RAJTV,EQ,9007.0,8903.0,98.85
RALLIS,EQ,430294.0,234527.0,54.5
RAMANEWS,EQ,31172.0,16923.0,54.29
RAMAPHO,EQ,346417.0,119839.0,34.59
RAMASTEEL,EQ,38016155.0,11546938.0,30.37
RAMCOCEM,EQ,131619.0,53644.0,40.76
RAMCOIND,EQ,250591.0,123278.0,49.19
RAMCOSYS,EQ,112952.0,50775.0,44.95
RAMKY,EQ,41265.0,20097.0,48.7
RAMRAT,EQ,36222.0,19888.0,54.91
RANASUG,EQ,89086.0,71042.0,79.75
RANEHOLDIN,EQ,7184.0,5015.0,69.81
RAPIDFLEET,SM,3600.0,3600.0,100.0
RAPPID,SM,9000.0,7800.0,86.67
RATEGAIN,EQ,188273.0,117174.0,62.24
RATNAMANI,EQ,114665.0,97220.0,84.79
RATNAVEER,EQ,217228.0,109640.0,50.47
RAYMOND,EQ,115075.0,55177.0,47.95
RAYMONDLSL,EQ,206308.0,76259.0,36.96
RAYMONDREL,EQ,214586.0,128120.0,59.71
RBA,EQ,1317762.0,649503.0,49.29
RBLBANK,EQ,6307582.0,3131515.0,49.65
RBMINFRA,SM,6000.0,5400.0,90.0
RBS,SM,59200.0,46400.0,78.38
RBZJEWEL,EQ,30844.0,20424.0,66.22
RCDL,SM,30000.0,6000.0,20.0
RCF,EQ,1832066.0,672561.0,36.71
READYMIX,ST,8000.0,8000.0,100.0
RECLTD,EQ,9480446.0,4728320.0,49.87
REDINGTON,EQ,1377315.0,673814.0,48.92
REDTAPE,EQ,727747.0,285447.0,39.22
REFEX,EQ,506131.0,191784.0,37.89
REFRACTORY,SM,17000.0,16000.0,94.12
REGAAL,EQ,325608.0,132839.0,40.8
REGENCERAM,EQ,1212.0,669.0,55.2
RELAXO,EQ,54112.0,26280.0,48.57
RELCHEMQ,EQ,1012.0,555.0,54.84
RELIANCE,EQ,9318663.0,4083872.0,43.82
RELIGARE,EQ,670241.0,372053.0,55.51
RELTD,EQ,259242.0,160936.0,62.08
REMSONSIND,EQ,1082850.0,566450.0,52.31
REMUS,SM,6900.0,5700.0,82.61
RENUKA,EQ,2184417.0,1031093.0,47.2
REPCOHOME,EQ,85013.0,53739.0,63.21
REPL,EQ,2016.0,678.0,33.63
REPRO,EQ,5358.0,1267.0,23.65
RESPONIND,EQ,41901.0,19985.0,47.7
RETAIL,EQ,3852.0,3389.0,87.98
REXPRO,SM,4000.0,3000.0,75.0
RGL,EQ,862018.0,407675.0,47.29
RHETAN,EQ,2870388.0,1535523.0,53.5
