SYMBOL,SERIES,QTY_TRADED,DELIV_QTY,DELIV_PCT
MANAKCOAT,EQ,366690.0,142495.0,38.86
MANAKSIA,EQ,10330.0,7033.0,68.08
MANAKSTEEL,EQ,18980.0,16818.0,88.61
MANALIPETC,EQ,563071.0,162058.0,28.78
MANAPPURAM,EQ,15980536.0,4523064.0,28.3
MANAV,ST,4000.0,4000.0,100.0
MANBA,EQ,107651.0,66124.0,61.42
MANCREDIT,EQ,42514.0,15060.0,35.42
MANDEEP,SM,4000.0,4000.0,100.0
MANGALAM,EQ,17645.0,12408.0,70.32
MANGLMCEM,EQ,15278.0,9401.0,61.53
MANINDS,EQ,214990.0,90988.0,42.32
MANINFRA,EQ,475591.0,210564.0,44.27
MANKIND,EQ,593447.0,433986.0,73.13
MANOMAY,EQ,44552.0,8195.0,18.39
MANORAMA,EQ,35898.0,19379.0,53.98
MANORG,EQ,2004.0,1231.0,61.43
MANUFGBEES,EQ,35080.0,27103.0,77.26
MANYAVAR,EQ,498623.0,292147.0,58.59
MAPMYINDIA,EQ,125835.0,58588.0,46.56
MARALOVER,EQ,4847.0,3550.0,73.24
MARATHON,EQ,40027.0,23821.0,59.51
MARCO,SM,10500.0,9000.0,85.71
MARICO,EQ,1185320.0,709075.0,59.82
MARINE,EQ,1092804.0,440046.0,40.27
MARKOLINES,EQ,89317.0,48137.0,53.89
MARKSANS,EQ,607061.0,256913.0,42.32
MARUTI,EQ,719402.0,282119.0,39.22
MASFIN,EQ,77255.0,39173.0,50.71
MASON,SM,10000.0,9000.0,90.0
MASPTOP50,EQ,493128.0,403040.0,81.73
MASTEK,EQ,83620.0,45516.0,54.43
MASTER,SM,500.0,500.0,100.0
MASTERTR,EQ,614449.0,200802.0,32.68
MATRIMONY,EQ,2609.0,1656.0,63.47
MAWANASUG,EQ,11089.0,7601.0,68.55
MAXESTATES,EQ,26634.0,14277.0,53.6
MAXHEALTH,EQ,4276918.0,3002793.0,70.21
MAXIND,EQ,19805.0,9844.0,49.7
MAXPOSURE,SM,2000.0,2000.0,100.0
MAXVOLT,SM,56000.0,32800.0,58.57
MAYASHEEL,ST,102000.0,102000.0,100.0
MAYURUNIQ,EQ,89520.0,58490.0,65.34
MAZDA,EQ,19234.0,14097.0,73.29
MAZDOCK,EQ,931569.0,282593.0,30.34
MBAPL,EQ,105059.0,46132.0,43.91
MBEL,EQ,181537.0,97766.0,53.85
MBLINFRA,EQ,69366.0,34935.0,50.36
MCLOUD,EQ,3082937.0,856090.0,27.77
MCON,SM,4000.0,4000.0,100.0
MCX,EQ,479616.0,119903.0,25.0
MDL,SM,3000.0,3000.0,100.0
MEDANTA,EQ,416078.0,268454.0,64.52
MEDIASSIST,EQ,126225.0,84836.0,67.21
MEDICAMEQ,EQ,74453.0,61224.0,82.23
MEDIORG,SM,12000.0,8000.0,66.67
MEDISTEP,SM,21000.0,18000.0,85.71
MEDPLUS,EQ,273638.0,251173.0,91.79
MEGASOFT,EQ,521099.0,293302.0,56.29
MEGASTAR,EQ,115762.0,39750.0,34.34
MEGATHERM,SM,16800.0,10800.0,64.29
MEIL,EQ,89921.0,27306.0,30.37
MENONBE,EQ,26660.0,16881.0,63.32
METAL,EQ,2692000.0,1933850.0,71.84
METALIETF,EQ,16880787.0,12651843.0,74.95
METROBRAND,EQ,86652.0,68069.0,78.55
METROPOLIS,EQ,36203.0,23563.0,65.09
MFML,EQ,5237.0,5112.0,97.61
MFSL,EQ,330398.0,176932.0,53.55
MGEL,EQ,370465.0,236216.0,63.76
MGL,EQ,259333.0,141639.0,54.62
MGSL,SM,55200.0,50400.0,91.3
MHHL,SM,1500.0,1500.0,100.0
MHLXMIRU,EQ,5474.0,2190.0,40.01
MHRIL,EQ,53292.0,28066.0,52.66
MICEL,EQ,3268089.0,1719541.0,52.62
MICROPRO,SM,3200.0,3200.0,100.0
MID150,EQ,39936.0,34195.0,85.62
MID150BEES,EQ,545069.0,362533.0,66.51
MID150CASE,EQ,1529967.0,1023219.0,66.88
MIDCAP,EQ,133827.0,106100.0,79.28
MIDCAPETF,EQ,2442479.0,1623835.0,66.48
MIDCAPIETF,EQ,525259.0,293165.0,55.81
MIDHANI,EQ,381766.0,182146.0,47.71
MIDQ50ADD,EQ,6510.0,6322.0,97.11
MIDSELIETF,EQ,305429.0,186269.0,60.99
MIDSMALL,EQ,245466.0,186953.0,76.16
MIDWESTLTD,EQ,257627.0,110335.0,42.83
MIEL,ST,22000.0,22000.0,100.0
MINDACORP,EQ,246495.0,110877.0,44.98
MINDSPACE,RR,155175.0,141288.0,91.05
MINDTECK,EQ,106430.0,30681.0,28.83
MIRZAINT,EQ,108769.0,60448.0,55.57
MITCON,EQ,24636.0,16256.0,65.98
MITTAL,EQ,1409691.0,1062292.0,75.36
MKPL,EQ,586917.0,177051.0,30.17
MMEL,SM,4000.0,4000.0,100.0
MMFL,EQ,29336.0,15513.0,52.88
MMP,EQ,23481.0,13283.0,56.57
MMTC,EQ,1040608.0,404475.0,38.87
MNC,EQ,45920.0,34422.0,74.96
MOALPHA50,EQ,4317.0,3567.0,82.63
MOBIKWIK,EQ,714342.0,242632.0,33.97
MOCAPITAL,EQ,1055641.0,587717.0,55.67
MODEFENCE,EQ,2423429.0,979306.0,40.41
MODIRUBBER,EQ,7539.0,4221.0,55.99
MODISONLTD,EQ,31680.0,16635.0,52.51
MODTHREAD,EQ,1837.0,909.0,49.48
MOENERGY,EQ,60091.0,50531.0,84.09
MOGOLD,EQ,405934.0,360866.0,88.9
MOGSEC,EQ,9235.0,7180.0,77.75
MOHEALTH,EQ,70952.0,68572.0,96.65
MOIL,EQ,267389.0,162665.0,60.83
MOINFRA,EQ,1769.0,1735.0,98.08
MOKSH,EQ,227654.0,208755.0,91.7
MOL,EQ,330845.0,163144.0,49.31
MOLDTECH,EQ,44118.0,21180.0,48.01
MOLDTKPAC,EQ,190300.0,128390.0,67.47
MOLOWVOL,EQ,77523.0,76166.0,98.25
MOM100,EQ,561302.0,304884.0,54.32
MOM30IETF,EQ,3241590.0,2116016.0,65.28
MOM50,EQ,3259.0,2092.0,64.19
MOMENTUM,EQ,37397.0,26357.0,70.48
MOMENTUM30,EQ,8246.0,6724.0,81.54
MOMENTUM50,EQ,597679.0,349550.0,58.48
MOMGF,EQ,453.0,310.0,68.43
MOMIDMTM,EQ,33616.0,30793.0,91.6
MOMOMENTUM,EQ,74978.0,47518.0,63.38
MON100,EQ,1195500.0,672056.0,56.22
MON50EQUAL,EQ,6781.0,5484.0,80.87
MONARCH,EQ,99213.0,53375.0,53.8
MONEXT50,EQ,1123.0,1100.0,97.95
MONEYBOXX,EQ,16979.0,10946.0,64.47
MONIFTY100,EQ,12815.0,7395.0,57.71
MONIFTY500,EQ,201254.0,171131.0,85.03
MONOLITH,SM,63250.0,48250.0,76.28
MONOPHARMA,SM,62000.0,38000.0,61.29
MONQ50,EQ,255269.0,164221.0,64.33
MONTECARLO,EQ,22020.0,8555.0,38.85
MOPSE,EQ,190.0,190.0,100.0
MOQUALITY,EQ,279.0,228.0,81.72
MOREALTY,EQ,706331.0,466112.0,65.99
MOREPENLAB,EQ,1349989.0,758471.0,56.18
MOS,SM,1088000.0,1040000.0,95.59
MOSCHIP,EQ,1850453.0,737200.0,39.84
MOSILVER,EQ,13509.0,8156.0,60.37
MOSMALL250,EQ,785916.0,544086.0,69.23
MOTHERSON,EQ,5215003.0,2631783.0,50.47
MOTILALOFS,EQ,5240331.0,1661719.0,31.71
MOTISONS,EQ,706329.0,443634.0,62.81
MOTOGENFIN,EQ,46694.0,33936.0,72.68
MOTOUR,EQ,16084.0,15900.0,98.86
MOVALUE,EQ,89630.0,72037.0,80.37
MOXSH,ST,361600.0,316800.0,87.61
MPEL,SM,4800.0,4800.0,100.0
MPHASIS,EQ,1346667.0,470411.0,34.93
MPSLTD,EQ,5958.0,3833.0,64.33
MRF,EQ,3835.0,1663.0,43.36
MRIL,SM,120000.0,97600.0,81.33
MRPL,EQ,27857587.0,4653861.0,16.71
MSCIINDIA,EQ,5237.0,3904.0,74.55
MSPL,EQ,237281.0,165124.0,69.59
MSTCLTD,EQ,194127.0,89013.0,45.85
MSUMI,EQ,3535008.0,1874676.0,53.03
MTARTECH,EQ,1045236.0,276178.0,26.42
MTNL,EQ,707256.0,436016.0,61.65
MUFIN,EQ,18018468.0,3686485.0,20.46
MUFTI,EQ,67799.0,41094.0,60.61
MUKANDLTD,EQ,228537.0,98298.0,43.01
MUKKA,EQ,219311.0,139396.0,63.56
MUKTAARTS,EQ,2698.0,731.0,27.09
MULTICAP,EQ,797925.0,388948.0,48.74
MUNISH,SM,127200.0,64800.0,50.94
MUNJALAU,EQ,102815.0,42469.0,41.31
MUNJALSHOW,EQ,40917.0,24888.0,60.83
MURUDCERA,EQ,25670.0,19720.0,76.82
MUTHOOTCAP,EQ,13327.0,7450.0,55.9
MUTHOOTFIN,EQ,462972.0,200613.0,43.33
MUTHOOTMF,EQ,86864.0,52287.0,60.19
MVGJL,EQ,37691.0,23599.0,62.61
MVKAGRO,ST,54900.0,51000.0,92.9
MWL,EQ,5614.0,2551.0,45.44
MYMUDRA,ST,7200.0,7200.0,100.0
NAGAFERT,EQ,490032.0,334108.0,68.18
NAGREEKEXP,EQ,11246.0,8260.0,73.45
NAHARCAP,EQ,1640.0,1340.0,81.71
NAHARINDUS,EQ,8199.0,5881.0,71.73
NAHARPOLY,EQ,8296.0,6390.0,77.03
NAHARSPING,EQ,10254.0,6839.0,66.7
NAM-INDIA,EQ,1325685.0,584679.0,44.1
NAMAN,SM,12000.0,10400.0,86.67
NAMOEWASTE,SM,31200.0,20800.0,66.67
NATCOPHARM,EQ,412744.0,240980.0,58.38
NATHBIOGEN,EQ,32751.0,19529.0,59.63
NATIONALUM,EQ,9030396.0,5096675.0,56.44
NAUKRI,EQ,507529.0,334877.0,65.98
NAVA,EQ,175295.0,100183.0,57.15
NAVINFLUOR,EQ,5251693.0,850515.0,16.2
NAVKARCORP,EQ,200016.0,129088.0,64.54
NAVNETEDUL,EQ,146726.0,100573.0,68.54
NAZARA,EQ,951828.0,511542.0,53.74
NBCC,EQ,11263219.0,4235692.0,37.61
NBIFIN,EQ,119.0,88.0,73.95
NCC,EQ,1008407.0,467251.0,46.34
NCLIND,EQ,28178.0,16853.0,59.81
NDGL,EQ,48.0,32.0,66.67
NDL,EQ,1208912.0,769905.0,63.69
NDRAUTO,EQ,9991.0,5753.0,57.58
NDRINVIT,IV,250000.0,250000.0,100.0
NDTV,EQ,251155.0,126030.0,50.18
NECCLTD,EQ,63277.0,36676.0,57.96
NEELAM,SM,12000.0,0.0,0.0
NELCAST,EQ,444375.0,266454.0,59.96
NELCO,EQ,224407.0,68962.0,30.73
NEOGEN,EQ,17434.0,9343.0,53.59
NEPHROCARE,ST,44000.0,41200.0,93.64
NEPTUNE,SM,16000.0,12000.0,75.0
NESCO,EQ,45760.0,26055.0,56.94
NESTLEIND,EQ,943037.0,608828.0,64.56
NETF,EQ,970.0,891.0,91.86
NETWEB,EQ,1472490.0,229276.0,15.57
NETWORK18,EQ,2108046.0,924762.0,43.87
NEULANDLAB,EQ,44640.0,15060.0,33.74
NEWGEN,EQ,2248710.0,365087.0,16.24
NEWJAISA,ST,12000.0,12000.0,100.0
NEXT30ADD,EQ,4441.0,3990.0,89.84
NEXT50,EQ,10105.0,8148.0,80.63
NEXT50IETF,EQ,388085.0,280670.0,72.32
NEXTMEDIA,EQ,33077.0,18987.0,57.4
NFL,EQ,760478.0,384473.0,50.56
NGIL,EQ,22407.0,6347.0,28.33
NGLFINE,EQ,482.0,393.0,81.54
NH,EQ,621379.0,429075.0,69.05
NHIT,IV,50000.0,50000.0,100.0
NHPC,EQ,9447129.0,5647221.0,59.78
NIACL,EQ,246680.0,123147.0,49.92
NIBE,EQ,31947.0,19292.0,60.39
NIBL,EQ,18586.0,11957.0,64.33
NIDAN,SM,3000.0,2000.0,66.67
NIF100BEES,EQ,10240.0,8817.0,86.1
NIF100IETF,EQ,62769.0,45250.0,72.09
NIF10GETF,EQ,579.0,446.0,77.03
NIF5GETF,EQ,9477.0,526.0,5.55
NIFITETF,EQ,419.0,290.0,69.21
NIFMID150,EQ,1716.0,1096.0,63.87
NIFTY1,EQ,45067.0,26746.0,59.35
NIFTY100EW,EQ,25553.0,10568.0,41.36
NIFTY50ADD,EQ,11703.0,8130.0,69.47
NIFTYBEES,EQ,4443200.0,2790944.0,62.81
NIFTYBETF,EQ,4942.0,2348.0,47.51
NIFTYCASE,EQ,330112.0,314484.0,95.27
NIFTYETF,EQ,233798.0,133093.0,56.93
NIFTYIETF,EQ,790952.0,534566.0,67.59
NIFTYQLITY,EQ,35893.0,28899.0,80.51
NIITLTD,EQ,181178.0,95106.0,52.49
NIITMTS,EQ,116206.0,92057.0,79.22
NIKITA,ST,6000.0,6000.0,100.0
NILAINFRA,EQ,228264.0,170141.0,74.54
NILKAMAL,EQ,2630.0,2274.0,86.46
NINSYS,EQ,1735.0,1112.0,64.09
NIPPOBATRY,EQ,5041.0,3379.0,67.03
NIRAJ,EQ,64166.0,43576.0,67.91
NIRAJISPAT,EQ,75.0,58.0,77.33
NIRMAN,SM,14400.0,14400.0,100.0
NITCO,EQ,161854.0,103547.0,63.98
NITINSPIN,EQ,61302.0,39061.0,63.72
NITIRAJ,EQ,690.0,495.0,71.74
NIVABUPA,EQ,5859497.0,4783419.0,81.64
NKIND,EQ,2578.0,2350.0,91.16
NLCINDIA,EQ,2196871.0,940299.0,42.8
NMDC,EQ,12203341.0,5817835.0,47.67
NMSTEEL,SM,35200.0,27200.0,77.27
NOCIL,EQ,227382.0,123561.0,54.34
NOIDATOLL,EQ,171050.0,114238.0,66.79
NORTHARC,EQ,634291.0,321634.0,50.71
NOVAAGRI,EQ,118772.0,66387.0,55.89
NPBET,EQ,358.0,311.0,86.87
NPST,EQ,5548.0,2973.0,53.59
NRAIL,EQ,9536.0,3735.0,39.17
NRBBEARING,EQ,102880.0,52611.0,51.14
NRL,EQ,100092.0,21775.0,21.75
NRVANDANA,SM,57000.0,45000.0,78.95
NSLNISP,EQ,5748284.0,2724499.0,47.4
NTPC,EQ,18651312.0,12246896.0,65.66
NTPCGREEN,EQ,4960828.0,2955712.0,59.58
NUCLEUS,EQ,7254.0,4425.0,61.0
NUVAMA,EQ,142339.0,51628.0,36.27
NUVOCO,EQ,101075.0,58629.0,58.01
NV20,EQ,15799.0,12601.0,79.76
NV20BEES,EQ,6575.0,4521.0,68.76
NV20IETF,EQ,944885.0,683359.0,72.32
NXST,RR,167868.0,128995.0,76.84
NYKAA,EQ,4251232.0,2229724.0,52.45
OAL,EQ,19749.0,15143.0,76.68
OBCL,EQ,22779.0,15814.0,69.42
OBEROIRLTY,EQ,1586130.0,951547.0,59.99
OBSCP,SM,26000.0,23600.0,90.77
OCCLLTD,EQ,678171.0,288623.0,42.56
OFSS,EQ,111369.0,63091.0,56.65
OIL,EQ,1781066.0,781683.0,43.89
OILCOUNTUB,EQ,128133.0,60963.0,47.58
OILIETF,EQ,2581162.0,1954548.0,75.72
OLECTRA,EQ,551929.0,196350.0,35.58
OLIL,SM,10400.0,5200.0,50.0
OMAXE,EQ,74979.0,33948.0,45.28
OMFREIGHT,EQ,86189.0,44639.0,51.79
OMFURN,SM,3600.0,2400.0,66.67
OMINFRAL,EQ,55623.0,29714.0,53.42
ONDOOR,SM,2400.0,1200.0,50.0
ONELIFECAP,EQ,39872.0,36555.0,91.68
ONEPOINT,EQ,2260820.0,1906893.0,84.35
ONESOURCE,EQ,120757.0,82523.0,68.34
ONGC,EQ,7199008.0,3739312.0,51.94
ONMOBILE,EQ,235786.0,115975.0,49.19
ONWARDTEC,EQ,39153.0,22925.0,58.55
ONYX,SM,36000.0,32000.0,88.89
OPTIEMUS,EQ,99503.0,49706.0,49.95
OPTIVALUE,SM,28800.0,20800.0,72.22
ORBTEXP,EQ,19471.0,8727.0,44.82
ORCHPHARMA,EQ,86074.0,49940.0,58.02
ORIANA,SM,59400.0,39525.0,66.54
ORICONENT,EQ,656799.0,555943.0,84.64
ORIENTALTL,EQ,1226575.0,562544.0,45.86
ORIENTBELL,EQ,5906.0,5020.0,85.0
ORIENTCEM,EQ,258704.0,143287.0,55.39
ORIENTCER,EQ,20540.0,10741.0,52.29
ORIENTELEC,EQ,726543.0,617375.0,84.97
ORIENTHOT,EQ,243012.0,126345.0,51.99
ORIENTLTD,EQ,9047.0,8161.0,90.21
ORIENTPPR,EQ,161753.0,129499.0,80.06
ORIENTTECH,EQ,579486.0,164917.0,28.46
ORISSAMINE,EQ,9643.0,5327.0,55.24
OSELDEVICE,ST,39800.0,39000.0,97.99
OSWALAGRO,EQ,305411.0,130315.0,42.67
OSWALGREEN,EQ,239446.0,75379.0,31.48
OSWALPUMPS,EQ,107618.0,66148.0,61.47
OWAIS,SM,6200.0,4600.0,74.19
PACEDIGITK,EQ,1198891.0,390184.0,32.55
PAGEIND,EQ,19186.0,12983.0,67.67
PAISALO,EQ,2625913.0,1224923.0,46.65
PAKKA,EQ,74929.0,35247.0,47.04
PALASHSECU,EQ,717.0,236.0,32.91
PANACEABIO,EQ,40822.0,23221.0,56.88
PANAMAPET,EQ,33001.0,16352.0,49.55
PANSARI,EQ,538.0,518.0,96.28
PAR,EQ,3184.0,2542.0,79.84
PARACABLES,EQ,361978.0,200928.0,55.51
PARADEEP,EQ,4513632.0,2476482.0,54.87
PARAGMILK,EQ,885445.0,330900.0,37.37
PARAGON,SM,12000.0,12000.0,100.0
PARAMOUNT,SM,3600.0,2400.0,66.67
PARAS,EQ,234693.0,88440.0,37.68
PARASPETRO,EQ,167510.0,109834.0,65.57
PARIN,ST,6750.0,5000.0,74.07
PARKHOTELS,EQ,652688.0,401377.0,61.5
PARSVNATH,EQ,997624.0,770050.0,77.19
PARTH,ST,14400.0,14400.0,100.0
PARTYCRUS,SM,6000.0,5000.0,83.33
PASHUPATI,EQ,935.0,565.0,60.43
PASUPTAC,EQ,694832.0,147881.0,21.28
PATANJALI,EQ,707902.0,274237.0,38.74
PATELENG,EQ,2769142.0,1567754.0,56.62
PATELRMART,EQ,48124.0,27038.0,56.18
PATILAUTOM,SM,12600.0,12000.0,95.24
PATINTLOG,EQ,68865.0,46960.0,68.19
PATTECH,ST,1500.0,1500.0,100.0
PAVNAIND,EQ,203856.0,106400.0,52.19
PAYTM,EQ,1532394.0,751211.0,49.02
PCBL,EQ,480152.0,315685.0,65.75
PCCL,SM,2000.0,1200.0,60.0
PCJEWELLER,EQ,27261705.0,14798199.0,54.28
PDMJEPAPER,EQ,65370.0,42875.0,65.59
PDSL,EQ,467803.0,208205.0,44.51
PEARLPOLY,EQ,27852.0,16992.0,61.01
PELATRO,SM,1500.0,1500.0,100.0
PENIND,EQ,454701.0,223038.0,49.05
PENINLAND,EQ,345825.0,140322.0,40.58
PENTAGON,ST,8000.0,7000.0,87.5
PERFECT,SZ,9000.0,9000.0,100.0
PERSISTENT,EQ,336904.0,216751.0,64.34
PETRONET,EQ,1653850.0,867897.0,52.48
PFC,EQ,4200882.0,2494476.0,59.38
PFIZER,EQ,11482.0,5640.0,49.12
PFOCUS,EQ,4763293.0,1008531.0,21.17
PFS,EQ,798484.0,485923.0,60.86
PGEL,EQ,1172710.0,396950.0,33.85
PGHH,EQ,4632.0,3029.0,65.39
PGHL,EQ,17411.0,12699.0,72.94
PGIL,EQ,73780.0,48458.0,65.68
PGINVIT,IV,628862.0,538919.0,85.7
PHANTOMFX,SM,24000.0,21600.0,90.0
PHARMABEES,EQ,3847029.0,2981453.0,77.5
PHOENIXLTD,EQ,722850.0,365100.0,50.51
PHOGLOBAL,SM,6000.0,4000.0,66.67
PICCADIL,EQ,473882.0,109422.0,23.09
PIDILITIND,EQ,1720635.0,989383.0,57.5
PIIND,EQ,125096.0,87028.0,69.57
PILITA,EQ,43468.0,37357.0,85.94
PIONEEREMB,EQ,18420.0,17056.0,92.6
PITTIENG,EQ,35084.0,23427.0,66.77
PIXTRANS,EQ,8494.0,5581.0,65.71
PLADAINFO,SM,6000.0,6000.0,100.0
PLASTIBLEN,EQ,3897.0,2856.0,73.29
PLATIND,EQ,51115.0,30469.0,59.61
PLAZACABLE,EQ,43790.0,18221.0,41.61
PNB,EQ,37511394.0,15600422.0,41.59
PNB,T0,2.0,2.0,100.0
PNBGILTS,EQ,224380.0,110022.0,49.03
PNBHOUSING,EQ,867887.0,597904.0,68.89
PNCINFRA,EQ,79710.0,48903.0,61.35
PNGJL,EQ,121559.0,63562.0,52.29
POCL,EQ,296870.0,97092.0,32.71
PODDARMENT,EQ,3013.0,2259.0,74.98
POKARNA,EQ,83841.0,36889.0,44.0
POLICYBZR,EQ,2276384.0,1481526.0,65.08
POLYCAB,EQ,324713.0,159625.0,49.16
POLYMED,EQ,109213.0,69127.0,63.3
POLYPLEX,EQ,30317.0,19441.0,64.13
POLYSIL,ST,6000.0,6000.0,100.0
PONNIERODE,EQ,14817.0,8310.0,56.08
POONAWALLA,EQ,1169566.0,379175.0,32.42
POSITRON,SM,21000.0,12600.0,60.0
POWERGRID,EQ,10088802.0,7458653.0,73.93
POWERINDIA,EQ,104419.0,38958.0,37.31
POWERMECH,EQ,92579.0,36715.0,39.66
PPAP,EQ,68822.0,18866.0,27.41
PPL,EQ,30942.0,20560.0,66.45
PPLPHARMA,EQ,1740300.0,896651.0,51.52
PPSL,SM,123000.0,111000.0,90.24
PRABHA,EQ,26687.0,14801.0,55.46
PRAJIND,EQ,385966.0,246076.0,63.76
PRAKASH,EQ,733838.0,402596.0,54.86
PRAKASHSTL,EQ,187092.0,139287.0,74.45
PRAMARA,SM,116500.0,72000.0,61.8
PRANIK,SM,6400.0,4800.0,75.0
PRATHAM,SM,8800.0,8400.0,95.45
PRECAM,EQ,150325.0,50652.0,33.69
PRECISION,SM,14000.0,12000.0,85.71
PRECOT,EQ,10336.0,5009.0,48.46
PRECWIRE,EQ,459711.0,183399.0,39.89
PREMEXPLN,EQ,2143883.0,840943.0,39.23
PREMIERENE,EQ,1115958.0,481268.0,43.13
PREMIERPOL,EQ,34625.0,18170.0,52.48
PREMIUM,SM,3000.0,3000.0,100.0
PRESSTONIC,SM,16800.0,11200.0,66.67
PRESTIGE,EQ,508487.0,325236.0,63.96
PRICOLLTD,EQ,170849.0,99221.0,58.08
PRIMECAB,SM,230400.0,179200.0,77.78
PRIMESECU,EQ,32758.0,21823.0,66.62
PRIMO,EQ,43606.0,31155.0,71.45
PRINCEPIPE,EQ,166951.0,83914.0,50.26
PRITI,EQ,27206.0,12432.0,45.7
PRITIKA,SM,2000.0,2000.0,100.0
PRITIKAUTO,EQ,154076.0,111552.0,72.4
PRIVISCL,EQ,58698.0,24380.0,41.53
PRIZOR,ST,11200.0,11200.0,100.0
PRLIND,SM,3000.0,2000.0,66.67
PROFX,SM,6400.0,6400.0,100.0
PROLIFE,SM,3000.0,3000.0,100.0
PROPEQUITY,SM,600.0,600.0,100.0
PROSTARM,EQ,191876.0,98450.0,51.31
PROTEAN,EQ,110154.0,50336.0,45.7
PROV,SM,480.0,240.0,50.0
PRSMJOHNSN,EQ,175439.0,87660.0,49.97
PRUDENT,EQ,18649.0,11087.0,59.45
PRUDMOULI,EQ,15862.0,10134.0,63.89
PSB,EQ,6860494.0,2233808.0,32.56
PSFL,SM,6000.0,4000.0,66.67
PSPPROJECT,EQ,273691.0,78341.0,28.62
PSRAJ,ST,16000.0,16000.0,100.0
PSUBANK,EQ,80063.0,65790.0,82.17
PSUBANKADD,EQ,152771.0,110014.0,72.01
PSUBNKBEES,EQ,6327445.0,4136383.0,65.37
PSUBNKIETF,EQ,458722.0,283199.0,61.74
PTC,EQ,1178936.0,731643.0,62.06
PTCIL,EQ,14536.0,6897.0,47.45
PTL,EQ,41518.0,30528.0,73.53
PULZ,SM,22000.0,16000.0,72.73
PUNJABCHEM,EQ,25625.0,15430.0,60.21
PURPLEUTED,ST,4000.0,4000.0,100.0
PURVA,EQ,62830.0,30003.0,47.75
PURVFLEXI,ST,17600.0,17600.0,100.0
PUSHPA,SM,28000.0,19000.0,67.86
PVRINOX,EQ,411955.0,264244.0,64.14
PVSL,EQ,19337.0,11953.0,61.81
PVTBANIETF,EQ,926616.0,581802.0,62.79
PVTBANKADD,EQ,18305.0,14467.0,79.03
PYRAMID,EQ,6478.0,4509.0,69.6
QFIL,SM,3000.0,3000.0,100.0
QGOLDHALF,EQ,84352.0,61498.0,72.91
QMSMEDI,SM,43000.0,36000.0,83.72
QNIFTY,EQ,419.0,315.0,75.18
QPOWER,EQ,923549.0,253156.0,27.41
QUADFUTURE,EQ,961755.0,442690.0,46.03
QUAL30IETF,EQ,189333.0,101681.0,53.7
QUALITY30,EQ,855.0,852.0,99.65
QUESS,EQ,407768.0,237909.0,58.34
QUESTLAB,SM,261600.0,189600.0,72.48
QUICKHEAL,EQ,78180.0,32030.0,40.97
QUICKTOUCH,SM,2000.0,1500.0,75.0
QVCEL,SM,4800.0,4800.0,100.0
RACE,EQ,3024.0,1389.0,45.93
RACLGEAR,EQ,78229.0,19291.0,24.66
RADAAN,EQ,48347.0,41261.0,85.34
RADHIKAJWE,EQ,134168.0,80551.0,60.04
RADIANTCMS,EQ,77450.0,43299.0,55.91
RADICO,EQ,754095.0,554976.0,73.59
RADIOCITY,EQ,222349.0,145698.0,65.53
RADIOCITY,P1,421.0,421.0,100.0
RADIOWALLA,SM,9600.0,9600.0,100.0
RAILTEL,EQ,749839.0,210745.0,28.11
RAIN,EQ,531050.0,293440.0,55.26
RAINBOW,EQ,89969.0,59086.0,65.67
RAJESHEXPO,EQ,620788.0,264451.0,42.6
RAJINDLTD,SM,22500.0,16500.0,73.33
RAJMET,EQ,553748.0,303806.0,54.86
RAJOOENG,EQ,2873513.0,1356592.0,47.21
RAJPUTANA,SM,2000.0,2000.0,100.0
RAJRATAN,EQ,2529987.0,364606.0,14.41
RAJSREESUG,EQ,36214.0,23583.0,65.12
RAJTV,EQ,378.0,345.0,91.27
RALLIS,EQ,963001.0,610391.0,63.38
RAMANEWS,EQ,19506.0,14552.0,74.6
RAMAPHO,EQ,345190.0,127184.0,36.84
RAMASTEEL,EQ,7449133.0,2776039.0,37.27
RAMCOCEM,EQ,64417.0,39757.0,61.72
RAMCOIND,EQ,93994.0,54627.0,58.12
RAMCOSYS,EQ,117570.0,38411.0,32.67
RAMKY,EQ,58259.0,30754.0,52.79
RAMRAT,EQ,12762.0,7280.0,57.04
RANASUG,EQ,320342.0,261461.0,81.62
RANEHOLDIN,EQ,5995.0,4367.0,72.84
RAPIDFLEET,SM,1200.0,600.0,50.0
RAPPID,SM,9600.0,7800.0,81.25
RATEGAIN,EQ,215541.0,117428.0,54.48
RATNAMANI,EQ,19812.0,7224.0,36.46
RATNAVEER,EQ,156633.0,74587.0,47.62
RAYMOND,EQ,183488.0,97826.0,53.31
RAYMONDLSL,EQ,112927.0,48902.0,43.3
RAYMONDREL,EQ,122075.0,70641.0,57.87
RBA,EQ,4024263.0,2035211.0,50.57
RBLBANK,EQ,10422948.0,4096300.0,39.3
RBMINFRA,SM,4600.0,3400.0,73.91
RBS,SM,84000.0,62400.0,74.29
RBZJEWEL,EQ,226750.0,82064.0,36.19
RCDL,SM,3000.0,3000.0,100.0
RCF,EQ,1328185.0,479218.0,36.08
READYMIX,ST,1000.0,1000.0,100.0
RECLTD,EQ,6011939.0,3661945.0,60.91
REDINGTON,EQ,2010497.0,902991.0,44.91
REDTAPE,EQ,412480.0,217479.0,52.72
REFEX,EQ,362502.0,186532.0,51.46
REFRACTORY,SM,23000.0,23000.0,100.0
REGAAL,EQ,246203.0,118873.0,48.28
REGENCERAM,EQ,5126.0,2901.0,56.59
RELAXO,EQ,50615.0,29479.0,58.24
